 341    8.525  4.86128e-01  324.896
 342    8.550  4.84682e-01  323.704
 343    8.575  4.83239e-01  322.515
 344    8.600  4.81799e-01  321.329
 345    8.625  4.80363e-01  320.147
 346    8.650  4.78930e-01  318.969
 347    8.675  4.77500e-01  317.794
 348    8.700  4.76074e-01  316.622
 349    8.725  4.74651e-01  315.454
 350    8.750  4.73231e-01  314.290
 351    8.775  4.71814e-01  313.129
 352    8.800  4.70401e-01  311.972
 353    8.825  4.68991e-01  310.818
 354    8.850  4.67584e-01  309.667
 355    8.875  4.66180e-01  308.520
 356    8.900  4.64779e-01  307.376
 357    8.925  4.63382e-01  306.236
 358    8.950  4.61988e-01  305.099
 359    8.975  4.60597e-01  303.966
 360    9.000  4.59210e-01  302.836
 361    9.025  4.57825e-01  301.709
 362    9.050  4.56444e-01  300.586
 363    9.075  4.55066e-01  299.467
 364    9.100  4.53691e-01  298.350
 365    9.125  4.52319e-01  297.237
 366    9.150  4.50951e-01  296.127
 367    9.175  4.49585e-01  295.021
 368    9.200  4.48223e-01  293.918
 369    9.225  4.46864e-01  292.819
 370    9.250  4.45508e-01  291.722
 371    9.275  4.44156e-01  290.629
 372    9.300  4.42806e-01  289.540
 373    9.325  4.41460e-01  288.453
 374    9.350  4.40116e-01  287.370
 375    9.375  4.38776e-01  286.291
 376    9.400  4.37439e-01  285.214
 377    9.425  4.36105e-01  284.141
 378    9.450  4.34775e-01  283.071
 379    9.475  4.33447e-01  282.005
 380    9.500  4.32122e-01  280.941
 381    9.525  4.30801e-01  279.881
 382    9.550  4.29482e-01  278.824
 383    9.575  4.28167e-01  277.771
 384    9.600  4.26855e-01  276.720
 385    9.625  4.25546e-01  275.673
 386    9.650  4.24240e-01  274.629
 387    9.675  4.22937e-01  273.588
 388    9.700  4.21637e-01  272.551
 389    9.725  4.20340e-01  271.516
 390    9.750  4.19046e-01  270.485
 391    9.775  4.17755e-01  269.457
 392    9.800  4.16467e-01  268.432
 393    9.825  4.15183e-01  267.411
 394    9.850  4.13901e-01  266.392
 395    9.875  4.12622e-01  265.377
 396    9.900  4.11347e-01  264.364
 397    9.925  4.10074e-01  263.355
 398    9.950  4.08805e-01  262.349
 399    9.975  4.07538e-01  261.346
 400   10.000  4.06275e-01  260.346
 401   10.025  4.05014e-01  259.350
 402   10.050  4.03756e-01  258.356
 403   10.075  4.02502e-01  257.366
 404   10.100  4.01250e-01  256.378
 405   10.125  4.00002e-01  255.394
 406   10.150  3.98756e-01  254.412
 407   10.175  3.97513e-01  253.434
