1000.	-7.343	-0.853	13.35	8.0358	-0.0849	-247.
950.	-11.145	1.832	10.67	8.3324	-0.5533	182.
925.	-11.375	5.203	10.33	8.4633	-1.0505	404.
900.	-10.157	6.292	9.75	8.2487	-1.3134	633.
850.	-8.261	6.158	7.54	7.4005	-1.4964	1107.
800.	-8.460	4.184	4.64	6.7303	-1.6793	1605.
700.	-11.880	6.318	-1.71	4.6256	-1.3177	2682.
600.	-11.298	9.486	-9.09	2.4650	-0.5351	3894.
500.	-12.524	10.291	-17.89	0.2881	-0.4477	5281.
400.	-10.229	15.135	-29.92	0.4107	-0.4201	6911.
300.	-12.724	17.435	-44.76	0.1566	-0.2724	8897.
250.	-10.906	19.992	-51.43	0.0318	-0.1053	10094.
200.	1.356	16.717	-47.53	0.0075	-0.0244	11558.
150.	3.445	16.981	-51.14	0.0036	0.0695	13444.
330.00	54.0	0	0	0	0	0
1000.	-10.601	7.281	14.26	8.3348	-0.0313	-238.
950.	-13.920	12.088	11.64	8.6004	0.1282	193.
925.	-12.018	14.076	10.87	8.5687	0.3590	416.
900.	-10.075	12.433	9.50	7.9760	0.5534	645.
850.	-11.475	12.855	6.54	6.8576	0.5952	1117.
800.	-12.938	15.025	4.16	6.4144	0.4225	1614.
700.	-9.832	13.231	-0.90	4.2812	0.2377	2691.
600.	-12.188	16.104	-9.07	2.1626	0.1276	3904.
500.	-10.427	14.416	-17.41	0.1250	-0.0433	5293.
400.	-8.829	18.170	-29.79	0.0335	-0.2755	6923.
300.	-9.734	18.198	-44.22	0.1424	-0.3395	8914.
250.	-8.869	21.041	-51.35	0.0251	-0.0816	10114.
200.	-0.159	18.257	-47.74	0.0057	0.0054	11573.
150.	4.307	17.297	-51.31	0.0039	-0.0077	13459.
331.00	54.0	0	0	0	0	0
1000.	-9.413	8.765	14.25	8.2974	-0.0593	-224.
950.	-12.736	14.584	11.53	8.4814	-0.0600	206.
925.	-11.538	17.709	10.70	8.5353	-0.0770	430.
900.	-9.455	18.505	9.42	7.8899	-0.1093	658.
850.	-8.647	18.814	6.46	6.7158	-0.1814	1131.
800.	-11.405	20.465	4.27	6.1870	-0.0559	1627.
700.	-12.355	18.154	-0.66	3.8809	-0.1214	2706.
600.	-11.469	19.430	-8.90	1.1677	-0.3849	3919.
500.	-10.368	18.813	-17.17	0.1236	-0.4667	5307.
400.	-10.292	22.905	-29.52	0.0495	-0.4658	6940.
300.	-8.667	20.196	-43.63	0.0227	-0.1827	8932.
250.	-8.543	22.640	-50.89	0.0175	-0.1646	10137.
200.	-0.373	20.101	-49.10	0.0064	0.0768	11590.
150.	3.939	16.995	-51.39	0.0038	0.0172	13473.
332.00	54.0	0	0	0	0	0
1000.	-10.579	12.352	14.38	8.3594	-0.0731	-206.
950.	-14.277	19.776	11.56	8.4719	-0.1767	225.
925.	-13.507	23.191	10.15	8.4187	-0.2787	448.
900.	-11.439	24.858	9.16	7.8656	-0.3476	676.
850.	-8.853	24.488	6.43	6.7365	-0.3001	1149.
800.	-11.614	25.936	4.27	6.3415	-0.1744	1645.
700.	-10.668	22.840	-0.90	4.0652	0.0621	2724.
600.	-11.860	23.793	-8.58	0.8020	-0.0282	3938.
500.	-9.255	23.240	-16.96	0.0514	-0.0253	5329.
400.	-10.876	25.358	-29.62	0.0463	-0.3703	6962.
300.	-12.416	25.816	-43.25	0.0188	-0.2547	8953.
250.	-7.672	25.511	-51.10	0.0171	-0.0445	10159.
200.	0.915	20.566	-49.55	0.0077	-0.0080	11610.
150.	3.742	17.872	-52.03	0.0038	-0.0085	13490.
333.00	54.0	0	0	0	0	0
1000.	-11.058	13.161	14.32	8.1891	-0.0891	-183.
950.	-16.273	21.777	11.40	8.1865	-0.2068	248.
925.	-16.000	26.004	9.91	8.1734	-0.2928	470.
900.	-13.715	29.198	9.18	7.9126	-0.3493	698.
850.	-8.619	31.027	6.86	7.3049	-0.3057	1171.
800.	-7.323	29.779	4.65	6.5871	-0.0592	1668.
700.	-8.589	25.279	-1.30	3.7372	-0.1862	2747.
600.	-11.422	25.715	-7.91	0.8994	-0.2681	3962.
500.	-9.276	27.034	-17.07	0.3038	-0.0259	5355.
400.	-12.688	33.047	-29.39	0.0758	-0.2729	6989.
300.	-18.261	35.396	-43.99	0.0088	-0.3133	8981.
250.	-7.154	31.874	-50.95	0.0194	-0.0568	10185.
200.	0.740	21.887	-50.63	0.0084	-0.0814	11632.
150.	5.133	18.611	-52.74	0.0039	0.0213	13503.
322.00	55.0	0	0	0	0	0
1000.	5.712	-10.403	5.99	3.6299	-0.0291	-47.
950.	6.748	-12.730	2.45	3.3547	-0.0259	371.
925.	6.739	-12.955	0.36	3.3449	-0.0433	586.
900.	6.618	-12.851	-1.67	3.1721	-0.0521	805.
850.	6.384	-11.953	-5.29	2.7521	0.0117	1257.
800.	6.509	-11.853	-6.60	0.6650	0.1455	1732.
700.	6.126	-9.302	-11.68	0.4307	0.1324	2767.
600.	9.488	-7.025	-19.61	0.5001	0.2104	3930.
500.	9.483	2.735	-27.60	0.2174	0.2309	5259.
400.	-0.530	21.864	-34.24	0.2854	0.1309	6837.
300.	-10.277	31.646	-47.42	0.1102	0.0991	8801.
250.	0.459	26.822	-52.20	0.0334	0.0123	9990.
200.	6.553	8.966	-46.14	0.0053	0.0876	11455.
150.	5.387	5.128	-48.26	0.0032	-0.0030	13362.
323.00	55.0	0	0	0	0	0
1000.	4.925	-11.578	6.15	3.6985	-0.0324	-58.
950.	5.978	-14.289	2.68	3.3447	-0.0013	361.
925.	6.198	-14.633	0.61	3.3063	0.0494	576.
900.	6.290	-14.860	-1.50	3.2136	0.1001	795.
850.	5.989	-13.938	-5.15	2.8400	0.1352	1247.
800.	6.451	-15.162	-6.56	0.6608	0.0212	1722.
700.	5.897	-11.505	-10.77	0.3390	0.0899	2759.
600.	7.615	-9.120	-19.01	0.3720	0.3088	3926.
500.	9.011	2.156	-25.80	0.3131	0.2940	5265.
400.	-7.102	19.286	-32.67	0.4403	-0.3272	6856.
300.	-11.179	26.148	-47.70	0.1076	-0.0552	8822.
250.	-3.244	25.697	-53.51	0.0562	0.1219	10008.
200.	5.885	11.028	-47.28	0.0050	0.0008	11468.
150.	5.150	6.922	-48.28	0.0031	0.0126	13369.
324.00	55.0	0	0	0	0	0
1000.	4.187	-13.579	6.30	3.8630	-0.0461	-70.
950.	5.138	-17.305	2.85	3.4460	0.0113	349.
925.	5.008	-17.660	0.72	3.3821	0.0325	564.
900.	4.848	-17.589	-1.37	3.2796	0.0544	783.
850.	4.257	-16.621	-4.64	1.5879	0.1239	1236.
800.	3.125	-16.889	-6.29	0.7756	0.1597	1712.
700.	6.207	-16.324	-10.28	0.2736	0.0859	2749.
600.	5.063	-10.796	-17.77	0.4111	0.1798	3919.
500.	3.963	0.693	-24.34	0.4502	0.0531	5268.
400.	-11.044	18.706	-31.48	0.5162	-0.3906	6871.
300.	-11.095	23.734	-47.72	0.1033	-0.1084	8841.
250.	-5.976	25.257	-53.28	0.0653	0.0515	10025.
200.	5.827	12.779	-47.64	0.0045	0.0703	11482.
150.	3.338	9.139	-48.78	0.0031	-0.0232	13380.
325.00	55.0	0	0	0	0	0
1000.	3.001	-14.506	6.52	3.7746	-0.0628	-87.
950.	3.590	-18.974	3.13	3.4079	-0.0059	331.
925.	3.743	-19.514	0.99	3.4055	0.0625	547.
900.	3.616	-20.147	-1.16	3.3023	0.1294	766.
850.	2.165	-19.182	-4.01	2.5199	0.1851	1220.
800.	0.479	-18.558	-5.43	0.7491	0.2238	1697.
700.	4.116	-20.885	-10.10	0.5057	0.7241	2737.
600.	1.389	-9.710	-15.30	1.0611	0.3191	3912.
500.	-3.360	1.035	-22.32	1.0148	-0.4720	5270.
400.	-14.280	18.254	-30.58	0.5473	-1.2053	6885.
300.	-9.972	18.546	-48.20	0.1017	-0.1282	8856.
250.	-9.927	25.714	-53.40	0.0555	0.1041	10037.
200.	4.636	13.769	-47.83	0.0047	0.0056	11497.
150.	3.115	10.961	-49.55	0.0032	0.0075	13389.
326.00	55.0	0	0	0	0	0
1000.	1.614	-16.656	6.42	4.7476	-0.0731	-108.
950.	1.889	-23.033	2.97	4.3027	-0.0790	311.
925.	1.475	-23.832	0.96	4.0566	-0.0688	526.
900.	0.837	-23.329	-0.68	3.5245	-0.0476	746.
850.	0.326	-21.326	-3.06	2.8794	0.1341	1201.
800.	1.060	-19.883	-4.71	2.4574	0.5132	1680.
700.	0.049	-18.013	-9.45	2.0405	0.4264	2722.
600.	-7.457	-3.688	-13.93	1.9371	-0.7984	3904.
500.	-11.559	9.269	-19.47	1.3752	-1.5338	5274.
400.	-12.034	13.614	-31.00	0.5404	-0.8238	6898.
300.	-8.736	14.245	-47.74	0.0948	-0.1690	8869.
250.	-11.910	25.654	-54.21	0.0595	0.0936	10052.
200.	3.274	14.696	-47.90	0.0048	0.0107	11511.
150.	2.803	12.385	-49.86	0.0032	0.0025	13401.
327.00	55.0	0	0	0	0	0
1000.	0.273	-17.295	5.81	5.0964	-0.1173	-132.
950.	-0.126	-24.047	2.09	4.5630	0.0077	286.
925.	0.073	-25.328	0.84	4.3642	0.1725	501.
900.	0.088	-25.858	-0.17	4.0857	0.3681	721.
850.	-2.147	-24.723	-1.87	3.6707	0.4787	1177.
800.	-6.181	-21.775	-3.93	3.3804	0.0628	1658.
700.	-10.045	-10.009	-7.28	2.8481	-1.2968	2706.
600.	-11.810	5.887	-10.31	2.9331	-1.6920	3902.
500.	-11.969	12.846	-18.70	1.2080	-1.3088	5286.
400.	-10.339	11.983	-31.28	0.3580	-0.5691	6909.
300.	-9.250	15.708	-46.37	0.1319	-0.2355	8882.
250.	-12.513	24.525	-53.84	0.0524	-0.0018	10070.
200.	2.075	16.236	-48.55	0.0068	-0.0370	11527.
150.	3.099	13.578	-50.60	0.0034	0.0125	13413.
328.00	55.0	0	0	0	0	0
1000.	0.197	-19.212	7.52	5.1915	-0.1698	-169.
950.	-1.293	-27.152	4.27	4.8708	-0.2021	252.
925.	-3.588	-28.305	2.51	4.8441	-0.3359	468.
900.	-6.419	-27.591	1.42	4.5938	-0.6054	690.
850.	-12.826	-20.674	0.11	4.4725	-1.1967	1149.
800.	-14.846	-10.978	-0.99	4.4208	-1.4666	1635.
700.	-11.339	3.069	-2.84	4.4858	-1.0784	2698.
600.	-12.384	11.235	-8.98	3.0624	-1.1169	3910.
500.	-10.462	11.283	-18.80	0.8619	-0.6921	5295.
400.	-11.460	14.262	-30.93	0.2245	-0.7185	6920.
300.	-9.220	17.443	-45.54	0.0644	-0.4314	8896.
250.	-10.676	22.623	-53.54	0.0629	-0.0961	10089.
200.	1.440	18.785	-48.50	0.0077	0.0326	11540.
150.	3.644	14.746	-50.72	0.0033	0.0060	13426.
329.00	55.0	0	0	0	0	0
1000.	-5.212	-10.041	11.00	7.0161	-0.1146	-204.
950.	-10.332	-12.562	8.09	6.8998	-0.7995	222.
925.	-13.395	-9.082	7.07	6.7498	-1.5019	442.
900.	-14.652	-3.866	6.40	6.6273	-2.0700	667.
850.	-12.346	4.256	4.94	6.3455	-2.4782	1136.
800.	-8.712	7.553	3.40	5.9839	-2.1172	1630.
700.	-8.625	9.341	-1.26	4.9801	-1.7005	2707.
600.	-13.002	11.597	-9.41	2.6799	-1.4011	3919.
500.	-12.007	14.098	-18.25	0.6418	-0.9414	5305.
400.	-11.430	16.063	-30.45	0.2683	-0.6384	6933.
300.	-9.382	19.716	-44.95	0.0099	-0.2931	8912.
250.	-8.687	22.173	-52.42	0.0268	-0.1697	10110.
200.	-1.476	19.914	-49.85	0.0086	0.0718	11555.
150.	4.157	15.533	-50.86	0.0036	-0.0056	13439.
330.00	55.0	0	0	0	0	0
1000.	-11.261	5.346	12.86	7.8131	-0.0581	-212.
950.	-15.542	10.883	10.06	7.9090	-0.4387	217.
925.	-15.700	14.988	9.19	7.8074	-0.8186	439.
900.	-13.940	17.583	8.51	7.7156	-1.0881	666.
850.	-8.490	16.889	7.18	7.4515	-1.0440	1139.
800.	-8.317	14.004	5.39	6.3469	-0.7227	1637.
700.	-10.493	13.035	-1.02	4.7134	-1.0198	2718.
600.	-10.279	13.149	-8.82	2.5336	-0.8332	3932.
500.	-11.211	16.994	-18.38	0.8535	-0.5964	5319.
400.	-11.057	19.651	-30.20	0.2659	-0.3514	6948.
300.	-11.550	22.370	-44.65	0.0250	-0.1637	8930.
250.	-9.970	24.628	-51.83	0.0148	-0.2168	10131.
200.	-0.769	20.094	-51.00	0.0078	-0.0382	11574.
150.	4.099	17.201	-51.39	0.0039	0.0640	13451.
331.00	55.0	0	0	0	0	0
1000.	-12.090	8.942	13.37	7.8382	-0.0843	-200.
950.	-17.463	15.113	10.51	7.8987	-0.1515	229.
925.	-18.031	19.164	9.26	7.8337	-0.2552	451.
900.	-16.583	22.524	8.68	7.6610	-0.3906	679.
850.	-9.856	22.852	7.30	7.3783	-0.4161	1152.
800.	-6.958	18.018	5.30	6.6240	-0.0111	1650.
700.	-10.084	17.835	-0.97	4.5127	-0.1601	2731.
600.	-11.112	17.964	-8.43	1.6738	0.0636	3945.
500.	-12.101	20.493	-17.79	0.4368	-0.3802	5334.
400.	-12.530	24.338	-30.02	0.1946	-0.1857	6965.
300.	-15.224	28.095	-44.34	0.0305	-0.1754	8951.
250.	-10.281	27.566	-52.02	0.0147	-0.1138	10151.
200.	-0.183	21.257	-50.99	0.0084	-0.0875	11593.
150.	4.205	17.579	-52.13	0.0039	0.0642	13465.
332.00	55.0	0	0	0	0	0
1000.	-12.450	10.246	13.08	7.8296	-0.0918	-181.
950.	-18.570	17.776	10.21	7.8098	-0.2548	248.
925.	-19.212	22.139	8.89	7.7092	-0.3721	470.
900.	-18.292	26.013	8.01	7.4660	-0.4715	697.
850.	-13.186	29.664	6.55	7.0913	-0.6147	1168.
800.	-5.754	24.912	4.75	6.7068	-0.4478	1665.
700.	-6.780	21.522	-0.68	4.5897	-0.3142	2747.
600.	-11.148	22.180	-7.88	1.3683	-0.2994	3962.
500.	-12.773	24.191	-17.44	0.4077	-0.2683	5355.
400.	-15.094	28.422	-29.35	0.2601	-0.3280	6988.
300.	-18.916	38.495	-44.53	0.1251	-0.4623	8978.
250.	-11.125	30.947	-52.76	0.0147	-0.2293	10175.
200.	0.072	22.158	-51.73	0.0092	0.0376	11609.
150.	4.445	17.428	-52.62	0.0039	0.0209	13481.
333.00	55.0	0	0	0	0	0
1000.	-13.459	12.247	12.91	7.6877	-0.1007	-159.
950.	-19.464	20.299	9.92	7.6129	-0.2959	270.
925.	-20.082	24.164	8.49	7.4808	-0.4627	491.
900.	-19.452	27.958	7.60	7.2538	-0.6097	718.
850.	-15.395	34.076	5.89	6.8116	-0.8719	1188.
800.	-7.104	33.551	4.33	6.4247	-0.8363	1684.
700.	-3.976	21.261	-0.46	5.0420	-0.3893	2765.
600.	-7.992	22.906	-7.60	3.0636	-0.3453	3983.
500.	-11.401	25.622	-17.01	0.9717	-0.2444	5377.
400.	-14.206	31.264	-28.69	0.6505	-0.2174	7015.
300.	-17.359	34.431	-44.64	0.1579	-0.4590	9007.
250.	-11.472	33.837	-53.88	0.0344	-0.3284	10202.
200.	0.608	22.762	-52.58	0.0093	0.0414	11629.
150.	5.252	18.417	-53.10	0.0039	0.0162	13496.
322.00	56.0	0	0	0	0	0
1000.	7.648	-8.939	5.61	3.8702	-0.0432	-51.
950.	9.208	-10.865	2.13	3.5025	0.0436	366.
925.	9.332	-11.174	0.04	3.4360	0.1042	581.
900.	9.443	-11.239	-1.99	3.2470	0.1348	800.
850.	10.038	-12.336	-3.86	1.4374	0.0964	1252.
800.	9.030	-10.693	-6.70	0.7664	0.1383	1728.
700.	10.846	-9.901	-11.45	0.2803	0.3047	2760.
600.	11.015	-4.428	-20.08	0.3674	0.4116	3922.
500.	11.113	4.833	-28.70	0.1631	0.4956	5248.
400.	-0.837	27.309	-33.70	0.3059	0.2458	6828.
300.	-7.105	37.038	-47.22	0.1100	0.1438	8793.
250.	3.172	29.826	-52.08	0.0297	0.0300	9983.
200.	5.838	9.542	-46.06	0.0052	0.0613	11449.
150.	3.882	6.226	-48.06	0.0032	0.0041	13355.
323.00	56.0	0	0	0	0	0
1000.	6.860	-9.865	5.90	3.6897	-0.0420	-59.
950.	8.230	-11.834	2.39	3.3962	0.0338	359.
925.	8.407	-11.943	0.32	3.3633	0.0810	574.
900.	8.391	-11.792	-1.72	3.0951	0.1342	793.
850.	9.103	-12.281	-4.62	1.5383	0.1535	1245.
800.	8.920	-11.752	-6.51	0.6810	0.1711	1721.
700.	10.230	-10.818	-10.85	0.2367	0.4187	2755.
600.	10.590	-6.242	-19.03	0.3144	0.6501	3921.
500.	7.558	7.465	-25.82	0.2567	0.3983	5258.
400.	-7.509	24.875	-32.79	0.4414	-0.2313	6848.
300.	-7.488	32.044	-47.64	0.1075	0.0983	8815.
250.	0.084	29.792	-52.87	0.0514	0.1263	10003.
200.	5.018	12.114	-47.43	0.0052	0.0305	11462.
150.	4.166	8.276	-48.65	0.0032	0.0198	13362.
324.00	56.0	0	0	0	0	0
1000.	4.934	-10.430	6.18	3.6473	-0.0309	-66.
950.	5.808	-12.496	2.76	3.3454	0.0572	352.
925.	5.811	-12.744	0.63	3.3299	0.1105	567.
900.	5.674	-12.745	-1.48	3.1993	0.1519	786.
850.	5.140	-12.586	-4.88	2.6620	0.1522	1239.
800.	5.913	-12.900	-6.46	0.5958	0.0147	1715.
700.	10.630	-12.317	-10.19	0.1981	0.1099	2750.
600.	6.530	-6.815	-18.09	0.2959	0.0094	3920.
500.	3.817	5.177	-24.72	0.4169	-0.0622	5266.
400.	-10.305	22.659	-31.94	0.4817	-0.4189	6867.
300.	-8.619	28.833	-47.81	0.1069	-0.0836	8836.
250.	-2.480	30.691	-53.54	0.0559	0.1492	10020.
200.	5.549	13.621	-48.13	0.0045	0.0841	11477.
150.	2.933	10.981	-48.93	0.0032	0.0051	13371.
325.00	56.0	0	0	0	0	0
1000.	2.960	-11.931	6.05	3.8056	-0.0459	-75.
950.	3.542	-14.494	2.61	3.4107	0.0070	343.
925.	3.622	-14.609	0.55	3.3576	0.0640	558.
900.	3.572	-14.591	-1.52	3.2706	0.1361	778.
850.	2.480	-14.064	-3.43	1.4520	0.2747	1231.
800.	2.051	-12.523	-5.75	0.7588	0.3813	1708.
700.	7.414	-14.631	-10.32	0.2792	0.4704	2745.
600.	2.290	-5.827	-16.37	0.7291	0.3273	3917.
500.	-3.892	6.860	-22.71	1.0275	-0.4272	5273.
400.	-13.411	23.499	-30.99	0.5248	-0.8739	6884.
300.	-7.380	26.058	-48.31	0.1004	-0.0399	8854.
250.	-3.472	29.830	-52.98	0.0530	0.1429	10037.
200.	4.303	14.698	-48.41	0.0048	-0.0525	11494.
150.	2.420	12.491	-49.80	0.0032	0.0221	13382.
326.00	56.0	0	0	0	0	0
1000.	1.093	-12.937	6.44	4.2881	-0.0714	-88.
950.	1.077	-16.361	2.95	3.8368	-0.0039	331.
925.	0.869	-16.756	0.75	3.7510	0.0463	546.
900.	0.739	-16.573	-1.30	3.4732	0.0734	766.
850.	-0.288	-15.650	-3.16	1.4846	0.1490	1219.
800.	-0.678	-13.029	-5.14	1.6136	0.2873	1698.
700.	1.880	-11.929	-10.06	1.1895	0.5091	2738.
600.	-4.300	-0.854	-14.66	1.8621	-0.1635	3915.
500.	-11.139	13.684	-20.58	1.1849	-1.0481	5281.
400.	-11.737	21.784	-31.21	0.5460	-0.5375	6901.
300.	-5.468	21.398	-47.81	0.1014	0.1598	8869.
250.	-8.681	29.099	-53.02	0.0557	0.0678	10056.
200.	4.224	16.699	-48.78	0.0050	-0.0273	11509.
150.	2.746	13.741	-50.32	0.0033	0.0557	13392.
327.00	56.0	0	0	0	0	0
1000.	-1.670	-14.609	5.99	4.7328	-0.0949	-101.
950.	-2.163	-18.713	2.47	4.3167	-0.0896	318.
925.	-1.844	-18.178	0.95	4.3415	-0.0200	533.
900.	-2.095	-17.409	-0.32	4.1637	0.0869	753.
850.	-3.197	-15.123	-2.58	3.5331	0.2477	1208.
800.	-3.974	-11.629	-4.71	3.1453	0.2823	1688.
700.	-6.277	-6.042	-8.82	2.6529	-0.4689	2731.
600.	-11.075	7.313	-12.87	2.2219	-1.4456	3916.
500.	-12.317	18.674	-18.68	1.0818	-1.1185	5294.
400.	-9.815	18.442	-31.46	0.5191	-0.2568	6916.
300.	-9.400	20.310	-46.78	0.0367	-0.1199	8885.
250.	-10.539	27.667	-53.66	0.0465	0.0284	10075.
200.	3.484	18.448	-48.98	0.0067	0.0200	11522.
150.	3.246	14.303	-50.84	0.0033	0.0192	13405.
328.00	56.0	0	0	0	0	0
1000.	-3.481	-13.336	6.91	4.9097	-0.0962	-119.
950.	-5.094	-16.644	3.50	4.6334	-0.0135	301.
925.	-5.179	-16.822	1.57	4.4774	-0.0246	517.
900.	-5.534	-17.116	0.23	4.2376	-0.0595	737.
850.	-8.952	-15.078	-1.56	3.8672	-0.2170	1194.
800.	-13.395	-9.898	-3.17	3.5975	-0.6508	1676.
700.	-13.734	2.177	-6.61	3.2576	-1.4998	2726.
600.	-9.635	10.094	-10.54	2.6813	-1.1814	3923.
500.	-10.561	18.417	-18.63	1.4477	-0.9592	5308.
400.	-12.114	19.993	-31.19	0.3265	-0.4924	6931.
300.	-12.707	24.243	-46.50	0.0462	-0.2917	8903.
250.	-9.793	27.300	-53.32	0.0123	-0.0491	10094.
200.	3.736	20.061	-49.35	0.0083	0.0034	11538.
150.	3.832	15.192	-51.07	0.0034	0.0091	13418.
329.00	56.0	0	0	0	0	0
1000.	-6.175	-11.694	9.59	5.9311	-0.1230	-145.
950.	-13.293	-14.689	6.57	5.2869	-0.2096	278.
925.	-15.318	-13.061	4.52	5.2556	-0.3621	497.
900.	-16.383	-10.614	2.95	5.2182	-0.6466	719.
850.	-18.103	-4.383	1.05	4.9036	-1.4163	1181.
800.	-18.270	2.801	-0.78	4.6000	-1.9729	1668.
700.	-11.137	10.365	-4.46	3.9782	-1.8589	2728.
600.	-7.841	12.762	-9.09	2.7059	-1.3204	3934.
500.	-11.235	18.167	-18.21	1.0382	-1.3592	5323.
400.	-13.352	21.975	-31.02	0.2766	-0.5346	6948.
300.	-15.097	26.759	-46.52	0.0655	-0.1174	8920.
250.	-9.504	28.283	-52.73	0.0165	-0.0492	10114.
200.	2.665	22.565	-49.22	0.0083	-0.0031	11553.
150.	3.938	16.575	-51.58	0.0034	0.0017	13433.
330.00	56.0	0	0	0	0	0
1000.	-10.786	-7.589	10.56	6.8461	-0.1413	-161.
950.	-20.571	-6.953	7.56	6.5228	-0.5757	265.
925.	-22.827	-2.623	6.18	6.3645	-0.9046	484.
900.	-23.651	2.145	5.25	6.1342	-1.2507	709.
850.	-21.781	10.748	3.43	5.7530	-1.8533	1175.
800.	-16.320	17.147	1.70	5.3284	-2.2669	1666.
700.	-6.257	16.308	-2.28	4.7333	-1.8246	2736.
600.	-7.094	15.527	-8.22	3.1551	-1.6468	3949.
500.	-9.759	18.702	-17.98	0.8367	-1.0733	5339.
400.	-13.895	24.157	-30.37	0.1948	-0.6546	6967.
300.	-16.709	28.677	-46.36	0.0861	-0.3126	8944.
250.	-11.201	30.499	-53.11	0.0152	-0.0683	10136.
200.	0.656	24.436	-50.64	0.0085	0.0667	11569.
150.	4.677	17.691	-52.34	0.0040	-0.0400	13447.
331.00	56.0	0	0	0	0	0
1000.	-14.030	1.434	11.33	7.0771	-0.1291	-159.
950.	-21.959	5.400	8.31	6.8528	-0.6158	267.
925.	-23.515	9.098	6.80	6.6776	-0.9333	487.
900.	-23.430	13.185	5.88	6.4000	-1.2031	712.
850.	-21.069	19.551	4.04	5.9490	-1.6471	1180.
800.	-14.848	24.787	2.40	5.6608	-1.9610	1672.
700.	-3.925	19.234	-1.02	5.0628	-1.2051	2747.
600.	-5.566	17.404	-7.99	3.0171	-0.8748	3964.
500.	-9.489	20.870	-17.68	0.7156	-0.4579	5356.
400.	-14.132	25.965	-29.48	0.2240	-0.5821	6988.
300.	-16.636	31.534	-45.72	0.1370	-0.6209	8972.
250.	-12.713	34.796	-53.88	0.0211	-0.4250	10164.
200.	1.064	25.163	-52.29	0.0096	0.0274	11589.
150.	5.251	18.679	-52.76	0.0040	0.0004	13459.
332.00	56.0	0	0	0	0	0
1000.	-15.178	7.216	11.44	7.0638	-0.1058	-146.
950.	-21.859	12.994	8.40	6.7863	-0.4001	281.
925.	-22.990	16.279	6.72	6.6740	-0.6076	501.
900.	-22.881	20.056	5.81	6.4360	-0.8064	726.
850.	-19.642	26.234	4.57	6.0837	-1.0951	1194.
800.	-13.211	29.832	3.05	5.8087	-1.3658	1687.
700.	-4.018	20.305	-1.41	5.0189	-1.2648	2762.
600.	-4.175	19.917	-7.68	3.4599	-0.9894	3978.
500.	-8.841	23.892	-16.96	1.2932	-0.3811	5373.
400.	-12.614	25.713	-29.04	0.5476	-0.2286	7009.
300.	-13.609	34.114	-45.17	0.1641	-0.5489	8998.
250.	-12.459	39.162	-54.68	0.0550	-0.4969	10190.
200.	1.393	25.523	-53.27	0.0099	0.0189	11607.
150.	5.542	18.116	-53.10	0.0040	0.0439	13472.
333.00	56.0	0	0	0	0	0
1000.	-14.463	6.661	11.27	7.0895	-0.1230	-127.
950.	-23.383	16.197	8.19	6.5722	-0.3997	299.
925.	-23.785	20.938	6.45	6.4432	-0.5947	519.
900.	-22.107	25.249	5.45	6.3445	-0.7137	744.
850.	-16.219	28.594	5.38	6.6061	-0.7430	1212.
800.	-12.322	28.426	3.28	6.2381	-0.9380	1707.
700.	-5.152	26.248	-1.87	4.6339	-1.8249	2780.
600.	-2.902	20.793	-7.60	3.3651	-1.0348	3994.
500.	-6.254	24.438	-16.26	1.4880	-0.8752	5393.
400.	-8.727	23.792	-28.88	0.5918	-0.3026	7032.
300.	-8.945	31.634	-44.91	0.1517	-0.4619	9022.
250.	-7.927	38.062	-55.29	0.0506	-0.3771	10214.
200.	1.750	25.170	-54.52	0.0103	0.0134	11627.
150.	5.639	17.288	-53.49	0.0040	-0.0186	13489.
322.00	57.0	0	0	0	0	0
1000.	10.950	-7.476	5.66	4.1525	-0.0333	-63.
950.	13.419	-9.519	2.19	3.8034	-0.0071	354.
925.	13.451	-9.856	0.22	3.5528	0.0008	569.
900.	12.533	-9.655	-1.59	3.3893	0.0294	788.
850.	11.827	-11.199	-5.00	2.9130	0.0760	1241.
800.	11.545	-11.896	-6.61	1.9863	0.1059	1716.
700.	9.393	-8.113	-12.66	0.5711	0.3038	2750.
600.	13.889	-1.526	-20.74	0.1324	0.7868	3908.
500.	12.593	8.509	-27.49	0.0859	0.8383	5236.
400.	-0.751	32.036	-33.26	0.3295	0.2074	6823.
300.	-1.910	40.398	-46.71	0.1075	-0.0053	8790.
250.	5.682	29.462	-51.57	0.0278	-0.2059	9983.
200.	5.053	11.785	-46.95	0.0056	0.0790	11444.
150.	2.933	6.739	-48.29	0.0032	-0.0272	13350.
323.00	57.0	0	0	0	0	0
1000.	9.983	-5.250	5.56	3.9071	-0.0534	-66.
950.	11.925	-6.547	2.12	3.6136	-0.0951	351.
925.	12.073	-6.699	0.15	3.5333	-0.1422	566.
900.	11.298	-6.413	-1.77	3.4785	-0.1581	785.
850.	11.065	-7.270	-5.09	3.0613	-0.1246	1237.
800.	11.344	-7.602	-6.54	2.0057	0.0526	1713.
700.	11.370	-5.636	-12.14	0.3426	0.6660	2746.
600.	13.505	-0.556	-18.78	0.1424	1.0627	3910.
500.	6.678	13.138	-25.29	0.1908	0.6417	5251.
400.	-6.110	29.913	-32.61	0.4475	-0.0568	6844.
300.	-2.953	36.833	-47.48	0.1070	0.0190	8812.
250.	5.145	30.826	-52.48	0.0422	-0.0212	10001.
